Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Bortezomib,1191,HCC1954,749709,BRCA,breast,breast,-5.4879857400601164,.73764679680224765,.02,.13878104034582742,-.67230789454857087,GDSC2
Bortezomib,1191,HCC1143,749710,BRCA,breast,breast,-4.1679823107977478,.82569387998000698,.02,.10272068311792067,.57923782048932337,GDSC2
Bortezomib,1191,HCC1187,749711,BRCA,breast,breast,-5.8598107445005549,.69305283164491605,.02,.14149518666080238,-1.0248493961349892,GDSC2
Bortezomib,1191,HCC1395,749712,BRCA,breast,breast,-4.8642748008954797,.78861619067571531,.02,.10593320208331766,-.080943708646439821,GDSC2
Bortezomib,1191,HCC1599,749713,BRCA,breast,breast,-4.8121463116613263,.76915508916423425,.02,.10994746982439163,-.031518695130481687,GDSC2
Bortezomib,1191,HCC1937,749714,BRCA,breast,breast,-5.7028952093846677,.69228609414298437,.02,.15983148209606957,-.87607177840795791,GDSC2
Bortezomib,1191,HCC2157,749715,BRCA,breast,breast,-5.6289565432912214,.70974603642765977,.02,.15446310679398392,-.80596770240826054,GDSC2
Bortezomib,1191,HCC2218,749716,BRCA,breast,breast,-3.5809719995249045,.91857835559243062,.02,.080030326230765197,1.1358047380215974,GDSC2
Bortezomib,1191,HCC38,749717,BRCA,breast,breast,-6.1723172460745968,.63971397613898884,.02,.20682729552390289,-1.3211487574063721,GDSC2
Bortezomib,1191,T47D,905945,BRCA,breast,breast,-5.243277165975786,.75296400412237097,.02,.1368576838609227,-.44029034024613978,GDSC2
Bortezomib,1191,MCF7,905946,BRCA,breast,breast,-4.9767102428169068,.75416119685592942,.02,.13195103920301784,-.18754804954106066,GDSC2
Bortezomib,1191,BT-549,905951,BRCA,breast,breast,-5.0146314049321914,.75129264781663974,.02,.13151354996396966,-.22350255306925451,GDSC2
Bortezomib,1191,Hs-578-T,905957,BRCA,breast,breast,-6.004333372443253,.66706252058325477,.02,.18777641930669334,-1.1618768247900613,GDSC2
Bortezomib,1191,MDA-MB-231,905960,BRCA,breast,breast,-5.7538541643996837,.70612354062515914,.02,.14641667620896265,-.92438791181943825,GDSC2
Bortezomib,1191,BT-20,906801,BRCA,breast,breast,-4.3855050663879807,.86619086138782753,.02,.12891894016446212,.37299618001546392,GDSC2
Bortezomib,1191,COLO-824,906812,BRCA,breast,breast,-6.0935368608556439,.65527382983066773,.02,.17872494470608058,-1.2464540624047749,GDSC2
Bortezomib,1191,CAL-120,906826,BRCA,breast,breast,-5.4198310345937051,.67067927266931648,.02,.18118588723896403,-.6076878127402815,GDSC2
Bortezomib,1191,DU-4475,906844,BRCA,breast,breast,-6.0646438133287175,.68473209152615389,.02,.078898422642810148,-1.2190594594627824,GDSC2
Bortezomib,1191,EFM-19,906851,BRCA,breast,breast,-5.3464934728112183,.73256727882832684,.02,.1376730059965334,-.53815366671803311,GDSC2
Bortezomib,1191,EVSA-T,906862,BRCA,breast,breast,-6.0264309982724269,.68435481343401139,.02,.10900223377405249,-1.1828284286313238,GDSC2
Bortezomib,1191,HCC1419,907045,BRCA,breast,breast,-4.3453209355455726,.85871677091615572,.02,.087095564572997886,.41109629070717757,GDSC2
Bortezomib,1191,HCC1569,907046,BRCA,breast,breast,-6.0360855226623817,.67228270994923778,.02,.1764957248444993,-1.1919822522980767,GDSC2
Bortezomib,1191,HCC70,907048,BRCA,breast,breast,-6.3176262136582189,.64257706729717756,.02,.13803170167979811,-1.4589217447367826,GDSC2
Bortezomib,1191,MDA-MB-175-VII,908120,BRCA,breast,breast,-4.9503953656963482,.71324946902041497,.02,.14456848850665957,-.1625979085248454,GDSC2
Bortezomib,1191,MDA-MB-361,908121,BRCA,breast,breast,-4.2397624711580146,.86203612218878367,.02,.091545106919056263,.51118030629496547,GDSC2
Bortezomib,1191,MDA-MB-453,908122,BRCA,breast,breast,-5.071080916134564,.7685142110524612,.02,.10050108936733236,-.27702449270602691,GDSC2
Bortezomib,1191,MDA-MB-468,908123,BRCA,breast,breast,-6.1243051776931345,.66259346438489219,.02,.15606031539917248,-1.275626679871692,GDSC2
Bortezomib,1191,MRK-nu-1,908151,BRCA,breast,breast,-5.7154501684228292,.72951743431052918,.02,.12625292152539247,-.88797561504834299,GDSC2
Bortezomib,1191,OCUB-M,909256,BRCA,breast,breast,-5.7291046732572397,.72032210584866163,.02,.1234936904003523,-.90092197309380684,GDSC2
Bortezomib,1191,UACC-893,909778,BRCA,breast,breast,-3.245472748027709,.91096026933508956,.02,.10116734732430969,1.4539044045083551,GDSC2
Bortezomib,1191,ZR-75-30,909907,BRCA,breast,breast,-1.5615973338186742,.9319530163567602,.02,.089766773507396536,3.0504510593065479,GDSC2
Bortezomib,1191,AU565,910704,BRCA,breast,breast,-5.3957415348482733,.74126691503685127,.02,.13534903261168793,-.58484763708964005,GDSC2
Bortezomib,1191,CAL-85-1,910852,BRCA,breast,breast,-5.6572044929909087,.70646325617661854,.02,.13779556425086262,-.8327506634381463,GDSC2
Bortezomib,1191,UACC-812,910910,BRCA,breast,breast,-4.5357384979898834,.79926154190462206,.02,.12721352362643018,.23055412008697596,GDSC2
Bortezomib,1191,CAL-51,910927,BRCA,breast,breast,-5.2286782864807924,.7478370484743897,.02,.1668193551326099,-.42644858448151729,GDSC2
Bortezomib,1191,MFM-223,910948,BRCA,breast,breast,-6.1124663647634847,.62948054980558876,.02,.1631831753265566,-1.264401848735065,GDSC2
Bortezomib,1191,CAL-148,924106,BRCA,breast,breast,-3.1770771371874833,.92438479948848451,.02,.10942506391723238,1.5187528979113747,GDSC2
Bortezomib,1191,MDA-MB-415,924240,BRCA,breast,breast,-3.8905890737739988,.90340921017651321,.02,.11695754319143131,.84224495325985449,GDSC2
Bortezomib,1191,MDA-MB-157,925338,BRCA,breast,breast,-5.4609322380497343,.72952900778105179,.02,.15419051594261565,-.64665743503667139,GDSC2
Bortezomib,1191,BT-474,946359,BRCA,breast,breast,-2.4932671809143954,.90834453989829078,.02,.076679069946924999,2.1670992595205059,GDSC2
Bortezomib,1191,CAMA-1,946382,BRCA,breast,breast,-5.5691197152981049,.72971384592335164,.02,.12736971432264366,-.74923411822500352,GDSC2
Bortezomib,1191,BT-483,949093,BRCA,breast,breast,-2.0975424601312018,.87715525601455635,.02,.08061957469666893,2.5423009958580649,GDSC2
Bortezomib,1191,MDA-MB-436,1240172,BRCA,breast,breast,-5.7411153053890018,.68841419266360937,.02,.14161360568369316,-.91230971258460747,GDSC2
Bortezomib,1191,EFM-192A,1290798,BRCA,breast,breast,-5.7271782771562565,.69407537802425268,.02,.14459355285290126,-.899095483304308,GDSC2
Bortezomib,1191,HCC1428,1290905,BRCA,breast,breast,-2.8985620258841034,.86536001845378652,.02,.068727760673569505,1.7828237225756971,GDSC2
Bortezomib,1191,HDQ-P1,1290922,BRCA,breast,breast,-5.5538254669331719,.71273606718099547,.02,.12087153416262185,-.73473305665082744,GDSC2
Bortezomib,1191,JIMT-1,1298157,BRCA,breast,breast,-5.4070863907384403,.74159298990033051,.02,.10861884824624969,-.59560412867314694,GDSC2
Bortezomib,1191,HCC1500,1303900,BRCA,breast,breast,-5.9337099869882408,.68520035228035092,.02,.1681770542506601,-1.0949160931069,GDSC2
Bortezomib,1191,MDA-MB-330,1330941,BRCA,breast,breast,-3.3387820073815635,.88584262586157236,.02,.084071670454268679,1.3654343285003447,GDSC2
GSK269962A,1192,HCC1954,749709,BRCA,breast,breast,2.7525555396966959,.91603825479813938,10,.072139944138634615,-.23650120007583561,GDSC2
GSK269962A,1192,HCC1143,749710,BRCA,breast,breast,4.9343186568889541,.96078389840522438,10,.080209591528891844,1.6529981755142684,GDSC2
GSK269962A,1192,HCC1187,749711,BRCA,breast,breast,3.9973580431467934,.96573336059805714,10,.11737708976279006,.84155055287012515,GDSC2
GSK269962A,1192,HCC1395,749712,BRCA,breast,breast,2.2107749245852641,.86163205809086141,10,.13607673634674886,-.70570618658109796,GDSC2
GSK269962A,1192,HCC1599,749713,BRCA,breast,breast,2.9586525558432695,.88204521696506788,10,.12054427358098269,-.058012444696615179,GDSC2
GSK269962A,1192,HCC1937,749714,BRCA,breast,breast,3.7810190955295133,.93357586092720057,10,.064620764999836794,.65419185053550788,GDSC2
GSK269962A,1192,HCC2157,749715,BRCA,breast,breast,3.4465113837997259,.93315266158549637,10,.053034737992138967,.36449398761769281,GDSC2
GSK269962A,1192,HCC2218,749716,BRCA,breast,breast,1.8268466406286301,.85853184187701737,10,.084313960302936045,-1.0382043606913145,GDSC2
GSK269962A,1192,HCC38,749717,BRCA,breast,breast,4.31510644285982,.94983273307414018,10,.094122732165756229,1.1167341409148086,GDSC2
GSK269962A,1192,T47D,905945,BRCA,breast,breast,3.8028386020911795,.94894613769839486,10,.086698097478541181,.67308846845845149,GDSC2
GSK269962A,1192,MCF7,905946,BRCA,breast,breast,2.6815752073675956,.86532108636128469,10,.070493589296490064,-.29797317774296683,GDSC2
GSK269962A,1192,BT-549,905951,BRCA,breast,breast,1.0201708672676062,.7344953033756253,10,.11037954104362858,-1.7368197869300943,GDSC2
GSK269962A,1192,Hs-578-T,905957,BRCA,breast,breast,2.3881985013835862,.87425053607302394,10,.12812193346590683,-.55204984555411252,GDSC2
GSK269962A,1192,MDA-MB-231,905960,BRCA,breast,breast,3.2484395809663531,.94028099433264456,10,.12393790434252817,.19295540727112423,GDSC2
GSK269962A,1192,BT-20,906801,BRCA,breast,breast,2.6031716071857685,.9244270780553544,10,.047045342861318479,-.36587402014891351,GDSC2
GSK269962A,1192,COLO-824,906812,BRCA,breast,breast,2.2631605527013638,.86250906444544506,10,.094277056343665636,-.66033801125753311,GDSC2
GSK269962A,1192,CAL-120,906826,BRCA,breast,breast,4.8348430878332289,.90588513449606611,10,.068781440029121663,1.5668481145217854,GDSC2
GSK269962A,1192,DU-4475,906844,BRCA,breast,breast,2.2547412915617726,.92546523003193015,10,.084188589371886613,-.66762944841715477,GDSC2
GSK269962A,1192,EFM-19,906851,BRCA,breast,breast,3.1016789150699919,.90709667291255691,10,.065356898219385229,.065854447324001739,GDSC2
GSK269962A,1192,EVSA-T,906862,BRCA,breast,breast,2.0553764724797321,.89262630602776483,10,.079361031995274445,-.84028783566449716,GDSC2
GSK269962A,1192,HCC1419,907045,BRCA,breast,breast,3.0707199239166338,.93855826606206583,10,.064643949741687176,.039042648191357915,GDSC2
GSK269962A,1192,HCC1569,907046,BRCA,breast,breast,2.5223748540293047,.90148124990592604,10,.084200749274387074,-.43584743451083252,GDSC2
GSK269962A,1192,HCC70,907048,BRCA,breast,breast,2.4545165941416158,.91230970070601425,10,.097298540204618325,-.49461556505445675,GDSC2
GSK269962A,1192,MDA-MB-175-VII,908120,BRCA,breast,breast,4.1322585092220319,.88602386883377771,10,.094320949585676939,.9583800768488806,GDSC2
GSK269962A,1192,MDA-MB-361,908121,BRCA,breast,breast,3.0264529006105736,.93109674423555722,10,.062561005660167132,.00070552889690666566,GDSC2
GSK269962A,1192,MDA-MB-453,908122,BRCA,breast,breast,1.48142147166807,.80102931784580078,10,.10413106158237484,-1.3373572045179296,GDSC2
GSK269962A,1192,MDA-MB-468,908123,BRCA,breast,breast,1.7961224184956126,.84872055885559872,10,.069655862297650861,-1.0648128398971313,GDSC2
GSK269962A,1192,MRK-nu-1,908151,BRCA,breast,breast,-.69080774588480964,.566502562605809,10,.14094190252269806,-3.218599818742149,GDSC2
GSK269962A,1192,OCUB-M,909256,BRCA,breast,breast,1.2795810347177627,.81363288543281398,10,.13920378679860151,-1.5121595818159927,GDSC2
GSK269962A,1192,UACC-893,909778,BRCA,breast,breast,2.5359155331236751,.88521577200522705,10,.096189250923638128,-.42412063223231355,GDSC2
GSK269962A,1192,ZR-75-30,909907,BRCA,breast,breast,2.9146444674652972,.85542103260740832,10,.088218242322555221,-.096125315363392194,GDSC2
GSK269962A,1192,AU565,910704,BRCA,breast,breast,3.68003814811853,.94972499667593735,10,.057269117652007234,.56673806805288085,GDSC2
GSK269962A,1192,CAL-85-1,910852,BRCA,breast,breast,3.5379766751891246,.93673012760725904,10,.094332414470713624,.44370680848105259,GDSC2
GSK269962A,1192,CAL-51,910927,BRCA,breast,breast,2.6967106439510538,.88846436494967984,10,.085623017689439335,-.28486524785434925,GDSC2
GSK269962A,1192,MFM-223,910948,BRCA,breast,breast,4.7175877500121119,.93416637267360159,10,.091457937865371333,1.4653000198401189,GDSC2
GSK269962A,1192,CAL-148,924106,BRCA,breast,breast,1.5427694613365304,.81677539154622192,10,.16601019690175853,-1.2842272440475009,GDSC2
GSK269962A,1192,MDA-MB-415,924240,BRCA,breast,breast,2.4944017831961594,.91501483279347795,10,.067117548372652436,-.46007330003036057,GDSC2
GSK269962A,1192,MDA-MB-157,925338,BRCA,breast,breast,3.3277964115473848,.92985689302876684,10,.077066155382400928,.26168178762383409,GDSC2
GSK269962A,1192,BT-474,946359,BRCA,breast,breast,2.5151370476302555,.84310188646425688,10,.081437731037057551,-.44211568176640315,GDSC2
GSK269962A,1192,CAMA-1,946382,BRCA,breast,breast,2.50051759857373,.90269282093235925,10,.088800090679611809,-.45477674457661565,GDSC2
GSK269962A,1192,BT-483,949093,BRCA,breast,breast,4.5721948633707896,.89523245668028362,10,.068821166658929761,1.3393836147275593,GDSC2
GSK269962A,1192,MDA-MB-436,1240172,BRCA,breast,breast,5.9168941680611917,.98241511343126553,10,.048704990231240357,2.5039502335998978,GDSC2
GSK269962A,1192,EFM-192A,1290798,BRCA,breast,breast,3.6930363135040154,.93634503225283405,10,.051919609894901464,.57799503045460032,GDSC2
GSK269962A,1192,HCC1428,1290905,BRCA,breast,breast,5.5632582384905183,.94727665152414642,10,.077389392257871809,2.1976865229135045,GDSC2
GSK269962A,1192,HDQ-P1,1290922,BRCA,breast,breast,3.4595281208534034,.92663110651401137,10,.075605814400004148,.37576703387158494,GDSC2
GSK269962A,1192,JIMT-1,1298157,BRCA,breast,breast,2.8645802036775034,.91507083580777626,10,.060715001542582497,-.13948309074285314,GDSC2
GSK269962A,1192,HCC1500,1303900,BRCA,breast,breast,2.5052654845441547,.90118012475248632,10,.078693506645073852,-.45066487399552552,GDSC2
GSK269962A,1192,MDA-MB-330,1330941,BRCA,breast,breast,3.3171498960019954,.90921596371677604,10,.10109616073732783,.25246145370366407,GDSC2
Tamoxifen,1199,HCC1954,749709,BRCA,breast,breast,3.4653234798788888,.94992875877140537,10,.071823232208202692,-.29269768054861017,GDSC2
Tamoxifen,1199,HCC1143,749710,BRCA,breast,breast,3.7412354922830482,.9236900992710545,10,.068399251607029171,-.030712155526181593,GDSC2
Tamoxifen,1199,HCC1187,749711,BRCA,breast,breast,5.0946478314424137,.98592733574540414,10,.0692793218424749,1.2543875367884627,GDSC2
Tamoxifen,1199,HCC1395,749712,BRCA,breast,breast,2.2147657806453362,.86192636803440603,10,.15227668349515158,-1.4801342569765654,GDSC2
Tamoxifen,1199,HCC1599,749713,BRCA,breast,breast,4.5643082486710833,.94859084864909138,10,.062808854240958029,.75081651491863644,GDSC2
Tamoxifen,1199,HCC1937,749714,BRCA,breast,breast,4.1449006975798497,.94634373190330123,10,.075586958314134797,.3525782993600613,GDSC2
Tamoxifen,1199,HCC2157,749715,BRCA,breast,breast,3.1849942516856609,.92125695926022588,10,.1184381524489346,-.55887746513789416,GDSC2
Tamoxifen,1199,HCC2218,749716,BRCA,breast,breast,4.9071678188093628,.98840721599113368,10,.054682820921263031,1.076370461297983,GDSC2
Tamoxifen,1199,HCC38,749717,BRCA,breast,breast,4.609375659814086,.95791244508026518,10,.067446593356716628,.79360917648788387,GDSC2
Tamoxifen,1199,T47D,905945,BRCA,breast,breast,2.8437734970965982,.90568589534694477,10,.106748053302784,-.88287531416455434,GDSC2
Tamoxifen,1199,MCF7,905946,BRCA,breast,breast,2.8741943096930394,.87691247992338628,10,.073748233987194822,-.85398997318123659,GDSC2
Tamoxifen,1199,BT-549,905951,BRCA,breast,breast,4.6454963547741706,.9511614083298543,10,.070856888925568559,.82790670181429515,GDSC2
Tamoxifen,1199,Hs-578-T,905957,BRCA,breast,breast,3.4932937600118343,.93487765605496576,10,.11780011298275184,-.26613918292538863,GDSC2
Tamoxifen,1199,MDA-MB-231,905960,BRCA,breast,breast,4.2437663631629077,.97229916818667717,10,.074724151442565792,.44645378190530344,GDSC2
Tamoxifen,1199,BT-20,906801,BRCA,breast,breast,4.116527815380997,.98072708728413249,10,.068598513493767763,.3256375207600431,GDSC2
Tamoxifen,1199,COLO-824,906812,BRCA,breast,breast,2.4431830273547894,.8751018520147561,10,.12822821309506532,-1.263246228862384,GDSC2
Tamoxifen,1199,CAL-120,906826,BRCA,breast,breast,6.7593070588350663,.95468902804211042,10,.054899693071055813,2.8350241240533376,GDSC2
Tamoxifen,1199,DU-4475,906844,BRCA,breast,breast,2.0029432817969783,.90509986211526439,10,.14681125993012104,-1.6812651468164064,GDSC2
Tamoxifen,1199,EFM-19,906851,BRCA,breast,breast,4.2819838806521062,.95387896602728994,10,.063618007604073046,.48274229394658125,GDSC2
Tamoxifen,1199,EVSA-T,906862,BRCA,breast,breast,2.1431616009564092,.8996775728724492,10,.14145974279473136,-1.5481242601886223,GDSC2
Tamoxifen,1199,HCC1419,907045,BRCA,breast,breast,3.3578081941368136,.95094267669455412,10,.078472121564537964,-.39478619904998646,GDSC2
Tamoxifen,1199,HCC1569,907046,BRCA,breast,breast,3.5816395538955379,.95382570678465439,10,.075225763397314266,-.18225258809224384,GDSC2
Tamoxifen,1199,HCC70,907048,BRCA,breast,breast,3.944626255178683,.9755521311140235,10,.06405913945599645,.16241258499389405,GDSC2
Tamoxifen,1199,MDA-MB-175-VII,908120,BRCA,breast,breast,5.9254956678575912,.94276016438494969,10,.084271497391846611,2.0432988449272802,GDSC2
Tamoxifen,1199,MDA-MB-361,908121,BRCA,breast,breast,3.1959969210226076,.93910718450171815,10,.11128325814870432,-.54843014869896445,GDSC2
Tamoxifen,1199,MDA-MB-453,908122,BRCA,breast,breast,2.8687642053632714,.90457599189743976,10,.14599052923793726,-.85914599636908162,GDSC2
Tamoxifen,1199,MDA-MB-468,908123,BRCA,breast,breast,2.7286756069794804,.91690895980368337,10,.12736251830144099,-.99216370979677126,GDSC2
Tamoxifen,1199,MRK-nu-1,908151,BRCA,breast,breast,4.1516333069679057,.9901187332596656,10,.060439995011178201,.35897108447271919,GDSC2
Tamoxifen,1199,OCUB-M,909256,BRCA,breast,breast,3.3129528178880459,.96054477015400508,10,.10337580230958297,-.43737752805453267,GDSC2
Tamoxifen,1199,UACC-893,909778,BRCA,breast,breast,4.0431451711106394,.9553468509218247,10,.063736301663626038,.25595881986121294,GDSC2
Tamoxifen,1199,ZR-75-30,909907,BRCA,breast,breast,4.7388268952290931,.93460319987536578,10,.0701774716838372,.9165264412328652,GDSC2
Tamoxifen,1199,AU565,910704,BRCA,breast,breast,3.1835456107376019,.92929807288978084,10,.075644544922169973,-.56025298683424674,GDSC2
Tamoxifen,1199,CAL-85-1,910852,BRCA,breast,breast,4.2425031030056441,.96027939247143357,10,.081470990691773493,.44525428401952161,GDSC2
Tamoxifen,1199,UACC-812,910910,BRCA,breast,breast,4.2777619828372142,.94554289338943587,10,.084436320564084621,.47873349380052116,GDSC2
Tamoxifen,1199,CAL-51,910927,BRCA,breast,breast,3.8572076045799961,.94375493786538533,10,.088213494790988917,.079406336464556831,GDSC2
Tamoxifen,1199,MFM-223,910948,BRCA,breast,breast,4.8826854504675321,.93904637392923596,10,.07371266920421983,1.0531238252855153,GDSC2
Tamoxifen,1199,CAL-148,924106,BRCA,breast,breast,5.5524372534961239,.98852381850527171,10,.087726979160768923,1.6890703222221546,GDSC2
Tamoxifen,1199,MDA-MB-415,924240,BRCA,breast,breast,3.5748959754783032,.96572030888697624,10,.073579339631205651,-.1886557885791485,GDSC2
Tamoxifen,1199,MDA-MB-157,925338,BRCA,breast,breast,4.8428297972318974,.97509684761634896,10,.056551263253455296,1.0152798613817087,GDSC2
Tamoxifen,1199,BT-474,946359,BRCA,breast,breast,5.6228062453010006,.96483782070292379,10,.067984704983257455,1.7558874828910958,GDSC2
Tamoxifen,1199,CAMA-1,946382,BRCA,breast,breast,3.06938822382538,.934905806982673,10,.10752527673764462,-.66864835057643113,GDSC2
Tamoxifen,1199,BT-483,949093,BRCA,breast,breast,6.2095985030263643,.94283596469375386,10,.068967146913661445,2.3130617660248376,GDSC2
Tamoxifen,1199,MDA-MB-436,1240172,BRCA,breast,breast,4.8866012929675433,.96608210711368725,10,.066636519935984753,1.0568420180685385,GDSC2
Tamoxifen,1199,EFM-192A,1290798,BRCA,breast,breast,4.7242245349577709,.96688416399881638,10,.091512134078033491,.90266112602272064,GDSC2
Tamoxifen,1199,HCC1428,1290905,BRCA,breast,breast,5.168030674874811,.93725754363102587,10,.073991873513541875,1.3240664267967523,GDSC2
Tamoxifen,1199,HDQ-P1,1290922,BRCA,breast,breast,3.8678555851664189,.94271749931583337,10,.090488739242704008,.089516866847251214,GDSC2
Tamoxifen,1199,JIMT-1,1298157,BRCA,breast,breast,3.254601768857341,.93460932268810115,10,.082580124070438368,-.49278334414319908,GDSC2
Tamoxifen,1199,HCC1500,1303900,BRCA,breast,breast,2.9262820963801008,.92598569685241805,10,.099240138982142539,-.8045312851612425,GDSC2
Tamoxifen,1199,MDA-MB-330,1330941,BRCA,breast,breast,4.2274730185139155,.94523256763141372,10,.084742852107052097,.43098283370321916,GDSC2
Fulvestrant,1200,HCC1954,749709,BRCA,breast,breast,2.8005421770985688,.98671510452613942,1,.06328531795065287,-.3167939720729267,GDSC2
Fulvestrant,1200,HCC1143,749710,BRCA,breast,breast,3.4148031959407703,.97526436392544658,1,.080491084643119382,.34432436415792228,GDSC2
Fulvestrant,1200,HCC1187,749711,BRCA,breast,breast,3.0380693832886796,.98854191790168078,1,.071083521372799427,-.061147615639704174,GDSC2
Fulvestrant,1200,HCC1395,749712,BRCA,breast,breast,2.8877945948274197,.97952321531240449,1,.049960641831823534,-.22288572871777484,GDSC2
Fulvestrant,1200,HCC1599,749713,BRCA,breast,breast,4.0042057928342043,.98104052236353745,1,.070025397253018262,.97868801784181403,GDSC2
Fulvestrant,1200,HCC1937,749714,BRCA,breast,breast,3.83629618848417,.98464385921559994,1,.05445077991945714,.7979698624323921,GDSC2
Fulvestrant,1200,HCC2157,749715,BRCA,breast,breast,2.804207772591556,.97837319161286429,1,.07666545449825253,-.31284875608284685,GDSC2
Fulvestrant,1200,HCC2218,749716,BRCA,breast,breast,3.3866852999032706,.99444093939784306,1,.078963552635065951,.31406156694890841,GDSC2
Fulvestrant,1200,HCC38,749717,BRCA,breast,breast,3.8472813355894497,.9838855003312641,1,.06751657939323305,.80979298314935133,GDSC2
Fulvestrant,1200,T47D,905945,BRCA,breast,breast,1.2678916424416602,.94040649198799531,1,.12995692968142722,-1.9663587994252469,GDSC2
Fulvestrant,1200,MCF7,905946,BRCA,breast,breast,.024810239826603984,.84198729916101578,1,.16153899343208916,-3.3042654604166972,GDSC2
Fulvestrant,1200,BT-549,905951,BRCA,breast,breast,2.9329089522428031,.96496653734977156,1,.085722824649681742,-.17432993891558304,GDSC2
Fulvestrant,1200,Hs-578-T,905957,BRCA,breast,breast,2.9265227151994493,.98005462190452408,1,.064977661478797383,-.1812033335790372,GDSC2
Fulvestrant,1200,MDA-MB-231,905960,BRCA,breast,breast,3.2573927842203605,.99071833071253901,1,.072445371058396851,.17490630520610689,GDSC2
Fulvestrant,1200,BT-20,906801,BRCA,breast,breast,2.4396333828605168,.98964599488995419,1,.043425629245742024,-.70523376274608018,GDSC2
Fulvestrant,1200,COLO-824,906812,BRCA,breast,breast,3.3750885238048145,.98440455154410578,1,.04997972491259748,.30158016069867311,GDSC2
Fulvestrant,1200,CAL-120,906826,BRCA,breast,breast,5.8082099566231769,.97361174073705714,1,.049057279101871035,2.9203059859910736,GDSC2
Fulvestrant,1200,DU-4475,906844,BRCA,breast,breast,2.2579625383761934,.99581999990068193,1,.030666148109896974,-.90076289899749407,GDSC2
Fulvestrant,1200,EFM-19,906851,BRCA,breast,breast,2.3983380037310744,.96459991153016367,1,.099717810292130518,-.74967925335451568,GDSC2
Fulvestrant,1200,EVSA-T,906862,BRCA,breast,breast,1.8889814266344993,.98579502852667655,1,.070067930014547641,-1.2978907830932029,GDSC2
Fulvestrant,1200,HCC1419,907045,BRCA,breast,breast,3.0395990655979999,.99117700924760199,1,.049274710143208687,-.059501245461102019,GDSC2
Fulvestrant,1200,HCC1569,907046,BRCA,breast,breast,2.4510105901665322,.98196146435874287,1,.073922445894180039,-.69298867452725799,GDSC2
Fulvestrant,1200,HCC70,907048,BRCA,breast,breast,1.9550745347022263,.98181031087263404,1,.10646530123234811,-1.2267559327580455,GDSC2
Fulvestrant,1200,MDA-MB-175-VII,908120,BRCA,breast,breast,5.7688177805908198,.97643922939728822,1,.058951236098051404,2.8779088794188352,GDSC2
Fulvestrant,1200,MDA-MB-361,908121,BRCA,breast,breast,1.7337709926007088,.96818702358311093,1,.10243343900867952,-1.4649410447352293,GDSC2
Fulvestrant,1200,MDA-MB-453,908122,BRCA,breast,breast,2.7902788587031013,.97811161527030066,1,.078340856955058324,-.32784020123884094,GDSC2
Fulvestrant,1200,MDA-MB-468,908123,BRCA,breast,breast,2.2894183828496049,.98081851918921292,1,.10277115113692283,-.86690752656608738,GDSC2
Fulvestrant,1200,MRK-nu-1,908151,BRCA,breast,breast,1.4446292779639158,.98382986908855641,1,.091245367455835988,-1.7761391892567817,GDSC2
Fulvestrant,1200,OCUB-M,909256,BRCA,breast,breast,1.7936269492058674,.98148436094144853,1,.097491051807680376,-1.4005191308737639,GDSC2
Fulvestrant,1200,UACC-893,909778,BRCA,breast,breast,3.5150959929047629,.98733593407391473,1,.063387398060255687,.45226773844162632,GDSC2
Fulvestrant,1200,ZR-75-30,909907,BRCA,breast,breast,4.2719965187970157,.97308537128975525,1,.078739148341343684,1.2669064685914382,GDSC2
Fulvestrant,1200,AU565,910704,BRCA,breast,breast,3.0760483061083801,.98588575859552674,1,.058614425990096891,-.020271568656084014,GDSC2
Fulvestrant,1200,CAL-85-1,910852,BRCA,breast,breast,2.9666703650919093,.98063048912979167,1,.067847110897286206,-.13799312377195797,GDSC2
Fulvestrant,1200,UACC-812,910910,BRCA,breast,breast,3.0453323625181756,.97089937784138491,1,.075373071380464576,-.053330598773919394,GDSC2
Fulvestrant,1200,CAL-51,910927,BRCA,breast,breast,2.3360677990008849,.9660121262390009,1,.083154064886644036,-.81669958003188359,GDSC2
Fulvestrant,1200,MFM-223,910948,BRCA,breast,breast,4.4730846632913153,.97578222330597664,1,.06671593921197351,1.4833341034988259,GDSC2
Fulvestrant,1200,CAL-148,924106,BRCA,breast,breast,2.3057464545485615,.9758726378744329,1,.12588443714570013,-.84933391003443937,GDSC2
Fulvestrant,1200,MDA-MB-415,924240,BRCA,breast,breast,1.987865186633506,.98241497780798104,1,.10302882248411475,-1.1914639305248684,GDSC2
Fulvestrant,1200,MDA-MB-157,925338,BRCA,breast,breast,2.7686379789502462,.97888174783701365,1,.062588199443011777,-.35113189968284531,GDSC2
Fulvestrant,1200,BT-474,946359,BRCA,breast,breast,3.5065636549534069,.96814720508430097,1,.087542406369223641,.44308453309808671,GDSC2
Fulvestrant,1200,CAMA-1,946382,BRCA,breast,breast,1.375120668779114,.95918367961963091,1,.14171401430986794,-1.8509500834017374,GDSC2
Fulvestrant,1200,BT-483,949093,BRCA,breast,breast,5.1114090174925328,.964275205138167,1,.066236623772951961,2.1703513845572391,GDSC2
Fulvestrant,1200,MDA-MB-436,1240172,BRCA,breast,breast,3.4389532765178963,.98030227236588918,1,.049689757207057463,.37031667133880819,GDSC2
